customer_id,transaction_date,transaction_amount,transaction_type,transaction_description
641,48:00.9,5744,deposit,Cash Deposit
641,37:04.4,6393,deposit,Check Deposit
644,28:34.5,7623,payment,Restaurant Bill
644,07:42.6,9666,payment,Online Purchase
644,11:53.1,3063,deposit,Cash Deposit
644,50:54.5,7953,deposit,Salary Deposit
644,15:21.5,1762,withdrawal,Online Transfer
644,56:49.8,4899,withdrawal,ATM Withdrawal
644,36:55.0,4179,payment,Grocery Shopping
644,17:46.1,3133,payment,Online Purchase
645,49:42.9,8833,payment,Restaurant Bill
645,22:57.4,3387,deposit,Check Deposit
645,08:30.4,6758,deposit,Salary Deposit
645,52:44.8,1604,deposit,Cash Deposit
645,20:35.2,1030,withdrawal,Bill Payment
646,58:05.2,8973,payment,Online Purchase
646,47:22.0,1680,deposit,Check Deposit
646,41:02.5,8489,withdrawal,Bill Payment
646,58:17.6,4007,deposit,Cash Deposit
646,49:40.2,871,deposit,Check Deposit
646,25:12.6,4049,deposit,Salary Deposit
646,52:38.8,5359,payment,Restaurant Bill
646,36:53.6,7496,payment,Grocery Shopping
646,00:35.6,479,deposit,Check Deposit
647,17:39.5,7870,deposit,Salary Deposit
647,16:39.3,5013,withdrawal,Online Transfer
647,34:53.2,415,deposit,Salary Deposit
647,28:43.9,910,deposit,Check Deposit
647,27:17.0,7937,payment,Online Purchase
648,11:00.7,8720,deposit,Cash Deposit
648,45:49.7,6815,payment,Restaurant Bill
649,04:43.4,4801,payment,Restaurant Bill
649,01:34.2,960,deposit,Check Deposit
649,37:54.5,1263,withdrawal,Online Transfer
650,59:35.2,8441,payment,Grocery Shopping
651,18:52.1,2726,deposit,Salary Deposit
651,50:34.0,383,payment,Online Purchase
651,54:57.7,3087,deposit,Cash Deposit
652,54:30.4,3600,deposit,Salary Deposit
652,23:20.8,3614,payment,Grocery Shopping
652,12:49.8,8611,deposit,Cash Deposit
652,40:25.2,8025,deposit,Salary Deposit
652,54:33.7,9445,deposit,Salary Deposit
652,34:28.3,2720,payment,Grocery Shopping
652,14:31.8,8832,deposit,Cash Deposit
653,37:31.7,6475,payment,Restaurant Bill
654,10:47.7,1565,payment,Online Purchase
654,03:26.0,9767,payment,Grocery Shopping
654,29:22.9,4527,deposit,Salary Deposit
654,19:43.4,6889,payment,Restaurant Bill
654,27:30.6,3932,deposit,Salary Deposit
654,25:09.8,3971,payment,Grocery Shopping
657,09:02.5,7865,withdrawal,Bill Payment
657,19:47.8,5235,payment,Online Purchase
657,41:45.6,7714,withdrawal,Online Transfer
658,13:18.4,7454,payment,Restaurant Bill
658,40:35.1,6649,deposit,Check Deposit
658,23:40.5,8576,withdrawal,Bill Payment
658,45:42.9,5667,withdrawal,ATM Withdrawal
658,07:38.8,753,payment,Restaurant Bill
659,36:13.1,7354,withdrawal,Online Transfer
659,56:57.9,9982,payment,Grocery Shopping
659,30:48.2,7010,deposit,Cash Deposit
660,37:01.7,4885,payment,Restaurant Bill
660,33:13.7,5575,payment,Restaurant Bill
660,50:48.5,5976,withdrawal,Online Transfer
660,43:09.3,5062,withdrawal,Online Transfer
660,43:35.7,8061,deposit,Cash Deposit
660,03:02.5,5080,withdrawal,Online Transfer
660,40:02.7,9753,withdrawal,Bill Payment
660,19:45.1,7494,withdrawal,ATM Withdrawal
661,25:01.2,7651,payment,Restaurant Bill
661,10:54.5,845,payment,Restaurant Bill
661,23:48.0,8724,withdrawal,Online Transfer
661,19:23.4,5360,deposit,Check Deposit
662,36:08.9,9282,withdrawal,ATM Withdrawal
662,58:49.1,6224,payment,Online Purchase
662,55:52.7,4175,deposit,Salary Deposit
662,06:57.8,9958,payment,Restaurant Bill
663,50:15.6,5906,withdrawal,ATM Withdrawal
663,17:01.7,1596,payment,Online Purchase
663,41:45.4,4382,payment,Restaurant Bill
664,43:27.3,9718,payment,Restaurant Bill
664,15:15.8,1838,withdrawal,ATM Withdrawal
664,57:51.1,7433,payment,Grocery Shopping
664,02:43.4,6290,payment,Online Purchase
664,38:54.8,118,payment,Restaurant Bill
664,06:09.4,4204,deposit,Cash Deposit
665,26:30.8,3748,payment,Restaurant Bill
665,07:16.7,6047,withdrawal,Online Transfer
666,15:43.6,5709,payment,Grocery Shopping
666,00:27.3,765,deposit,Cash Deposit
666,21:43.3,8147,payment,Restaurant Bill
666,16:39.9,555,payment,Restaurant Bill
666,32:52.3,6866,deposit,Check Deposit
666,06:14.0,8981,withdrawal,Bill Payment
666,05:41.9,3625,withdrawal,Online Transfer
666,18:48.3,6080,payment,Grocery Shopping
667,07:27.5,2512,deposit,Check Deposit
667,23:22.3,5424,withdrawal,ATM Withdrawal
667,42:11.1,6116,withdrawal,ATM Withdrawal
667,28:48.7,6967,deposit,Check Deposit
667,58:24.4,6788,deposit,Check Deposit
668,21:47.2,9861,payment,Online Purchase
668,14:44.2,7848,deposit,Cash Deposit
668,08:31.0,9560,payment,Restaurant Bill
669,57:54.7,1975,payment,Grocery Shopping
669,53:44.8,1455,deposit,Check Deposit
669,15:54.1,7951,payment,Online Purchase
669,54:06.4,1002,payment,Restaurant Bill
669,21:33.6,353,withdrawal,Online Transfer
669,40:50.6,3130,deposit,Check Deposit
670,34:55.7,2589,payment,Restaurant Bill
670,32:15.3,8665,withdrawal,Bill Payment
670,44:44.7,8415,withdrawal,Bill Payment
670,15:15.5,5531,deposit,Cash Deposit
670,21:31.9,2953,payment,Restaurant Bill
670,42:15.3,1053,payment,Grocery Shopping
670,13:53.7,3344,deposit,Cash Deposit
670,55:04.2,3583,payment,Grocery Shopping
670,11:12.3,6288,withdrawal,ATM Withdrawal
671,08:27.7,8961,deposit,Check Deposit
671,45:15.7,3362,withdrawal,Bill Payment
672,58:23.5,4501,withdrawal,Bill Payment
673,32:04.1,8385,withdrawal,ATM Withdrawal
673,57:51.1,1940,withdrawal,Bill Payment
673,33:54.4,4369,payment,Restaurant Bill
673,18:53.7,6911,payment,Restaurant Bill
673,41:26.1,8323,withdrawal,Online Transfer
673,27:40.8,5891,withdrawal,Bill Payment
673,45:58.6,7021,withdrawal,ATM Withdrawal
674,21:45.0,1923,deposit,Check Deposit
674,33:04.3,8838,payment,Online Purchase
674,16:54.5,4062,payment,Online Purchase
674,12:34.7,9769,deposit,Cash Deposit
675,13:41.8,8362,payment,Grocery Shopping
675,15:32.3,3517,deposit,Check Deposit
675,16:06.6,6309,deposit,Salary Deposit
675,31:49.6,9633,deposit,Cash Deposit
675,09:30.4,8373,withdrawal,Online Transfer
675,18:12.3,9254,withdrawal,Online Transfer
675,49:50.7,1744,payment,Restaurant Bill
676,17:51.5,2752,withdrawal,Bill Payment
676,38:30.0,1232,payment,Online Purchase
676,01:55.9,709,withdrawal,Bill Payment
677,29:42.5,8093,deposit,Salary Deposit
677,42:17.0,6855,withdrawal,Bill Payment
677,38:42.4,9640,payment,Restaurant Bill
678,50:01.2,4176,withdrawal,Online Transfer
679,31:23.1,7972,withdrawal,Online Transfer
680,14:42.1,3290,withdrawal,ATM Withdrawal
680,43:48.3,4701,deposit,Check Deposit
680,04:39.7,7549,payment,Restaurant Bill
680,03:34.7,9722,deposit,Cash Deposit
680,07:32.7,9022,deposit,Salary Deposit
680,13:36.8,7910,deposit,Check Deposit
680,42:39.9,4912,deposit,Cash Deposit
680,04:22.3,6805,payment,Grocery Shopping
680,02:42.5,9429,deposit,Cash Deposit
681,37:46.5,413,payment,Online Purchase
681,33:56.3,2548,deposit,Salary Deposit
681,12:24.8,258,payment,Online Purchase
682,56:33.4,9697,deposit,Check Deposit
682,30:29.1,7399,payment,Online Purchase
682,42:40.3,2906,payment,Restaurant Bill
682,41:28.2,5463,withdrawal,Bill Payment
683,42:41.8,4575,payment,Online Purchase
683,55:52.3,4417,payment,Online Purchase
683,02:18.5,2979,withdrawal,Online Transfer
683,01:38.0,3353,payment,Restaurant Bill
683,42:22.8,8621,payment,Online Purchase
683,35:48.8,7345,withdrawal,ATM Withdrawal
683,29:09.7,2011,withdrawal,Online Transfer
683,48:37.1,3272,withdrawal,Online Transfer
683,05:29.4,9858,payment,Online Purchase
684,23:38.5,253,payment,Restaurant Bill
684,19:07.1,924,withdrawal,Online Transfer
684,33:07.4,587,payment,Online Purchase
684,14:59.6,9390,deposit,Cash Deposit
684,20:47.1,7659,withdrawal,ATM Withdrawal
684,06:49.2,3687,deposit,Check Deposit
684,34:43.1,5019,payment,Online Purchase
684,16:00.4,7244,payment,Grocery Shopping
685,38:27.6,6735,payment,Online Purchase
685,49:40.5,4703,withdrawal,ATM Withdrawal
685,40:09.0,4344,withdrawal,ATM Withdrawal
685,59:20.3,5299,deposit,Cash Deposit
685,22:25.3,9217,payment,Online Purchase
685,45:10.5,2373,withdrawal,Bill Payment
685,41:23.9,3351,payment,Restaurant Bill
685,07:33.6,1820,payment,Online Purchase
686,31:07.5,3709,withdrawal,Online Transfer
686,31:32.2,4913,payment,Online Purchase
686,40:48.4,3269,withdrawal,Online Transfer
686,40:12.6,2022,deposit,Salary Deposit
686,05:42.6,1168,deposit,Salary Deposit
686,38:16.2,3538,withdrawal,ATM Withdrawal
686,06:42.8,7180,withdrawal,Online Transfer
686,03:13.3,8621,withdrawal,Online Transfer
686,22:14.0,9263,withdrawal,Bill Payment
687,42:08.0,6009,deposit,Cash Deposit
687,01:25.1,3143,withdrawal,ATM Withdrawal
687,40:27.9,5070,deposit,Cash Deposit
687,27:35.0,8008,withdrawal,Online Transfer
687,44:17.8,8936,payment,Restaurant Bill
687,31:13.0,8989,payment,Online Purchase
687,01:13.8,3800,deposit,Salary Deposit
688,40:53.2,1999,payment,Grocery Shopping
688,39:24.8,9469,deposit,Check Deposit
688,26:12.9,5079,deposit,Check Deposit
688,56:19.2,4814,deposit,Salary Deposit
688,56:55.4,1956,withdrawal,ATM Withdrawal
688,41:43.6,7345,payment,Restaurant Bill
689,03:37.3,9181,withdrawal,ATM Withdrawal
689,23:27.9,1932,withdrawal,Bill Payment
689,06:57.9,883,payment,Grocery Shopping
689,09:20.7,9834,withdrawal,Bill Payment
690,24:08.3,1756,withdrawal,Online Transfer
690,02:06.3,5384,withdrawal,ATM Withdrawal
690,04:19.5,8615,withdrawal,ATM Withdrawal
690,46:27.9,9713,deposit,Check Deposit
691,02:17.7,4474,deposit,Salary Deposit
691,21:12.5,4941,payment,Online Purchase
692,15:36.4,5095,payment,Grocery Shopping
692,43:08.7,7707,withdrawal,Bill Payment
692,19:09.1,5568,deposit,Check Deposit
692,07:21.3,1485,deposit,Check Deposit
692,08:37.0,1574,deposit,Salary Deposit
692,28:36.0,7822,payment,Online Purchase
692,50:34.1,9432,withdrawal,Bill Payment
692,05:36.5,7216,payment,Online Purchase
692,59:30.5,555,deposit,Salary Deposit
695,36:33.7,4839,deposit,Salary Deposit
695,06:24.5,2723,withdrawal,Online Transfer
695,33:30.3,7618,deposit,Cash Deposit
695,34:09.9,4722,deposit,Cash Deposit
696,43:47.8,633,withdrawal,Online Transfer
696,24:56.7,1324,payment,Restaurant Bill
696,04:20.8,6932,deposit,Check Deposit
696,29:39.2,6478,withdrawal,Online Transfer
697,49:35.2,9456,payment,Online Purchase
697,29:36.4,8739,payment,Grocery Shopping
697,43:47.3,1274,deposit,Salary Deposit
698,23:20.5,2456,withdrawal,Bill Payment
698,13:58.4,2756,deposit,Cash Deposit
698,14:36.3,9946,deposit,Cash Deposit
699,30:50.7,2455,payment,Restaurant Bill
699,52:31.8,387,payment,Grocery Shopping
699,07:58.6,6666,deposit,Cash Deposit
699,48:42.2,9784,deposit,Cash Deposit
699,30:34.7,5902,withdrawal,Bill Payment
699,46:07.5,9165,payment,Grocery Shopping
699,33:34.0,1956,payment,Restaurant Bill
699,56:56.6,9594,payment,Restaurant Bill
700,00:27.4,3054,payment,Online Purchase
700,05:39.7,1929,payment,Grocery Shopping
700,18:35.5,8537,withdrawal,Online Transfer
700,32:00.6,5036,withdrawal,ATM Withdrawal
700,13:10.2,2048,payment,Online Purchase
700,42:12.1,948,deposit,Check Deposit
700,21:12.8,9363,payment,Grocery Shopping
700,45:46.7,9545,withdrawal,ATM Withdrawal
700,56:16.3,3780,deposit,Salary Deposit
701,56:49.0,7105,payment,Restaurant Bill
701,12:04.7,4133,deposit,Check Deposit
701,20:09.0,843,withdrawal,Bill Payment
701,37:10.0,6453,deposit,Check Deposit
702,28:05.9,2309,withdrawal,ATM Withdrawal
702,16:36.9,184,payment,Online Purchase
702,11:56.0,7785,withdrawal,Bill Payment
702,55:24.6,2996,payment,Restaurant Bill
702,27:36.1,2251,deposit,Cash Deposit
703,34:56.7,876,deposit,Cash Deposit
704,54:12.6,4527,deposit,Cash Deposit
704,22:36.8,8145,deposit,Cash Deposit
704,10:30.7,5720,payment,Grocery Shopping
704,48:47.9,456,deposit,Check Deposit
704,41:04.1,266,withdrawal,Bill Payment
705,10:07.4,9159,deposit,Cash Deposit
705,31:01.1,321,withdrawal,Bill Payment
705,14:24.6,2023,payment,Restaurant Bill
705,10:17.3,5657,deposit,Salary Deposit
705,36:46.3,3206,deposit,Salary Deposit
705,42:15.1,3754,withdrawal,Bill Payment
705,42:35.1,5811,withdrawal,Online Transfer
705,44:43.2,9053,withdrawal,Online Transfer
705,37:43.4,1884,withdrawal,ATM Withdrawal
706,14:41.3,9310,deposit,Check Deposit
706,25:11.9,3863,payment,Restaurant Bill
706,17:18.3,776,deposit,Cash Deposit
706,35:51.4,409,withdrawal,ATM Withdrawal
706,41:38.9,2292,withdrawal,Bill Payment
706,52:10.7,7300,deposit,Salary Deposit
706,59:14.2,9272,payment,Online Purchase
706,39:23.0,8921,deposit,Salary Deposit
706,55:04.2,7539,payment,Online Purchase
707,52:28.8,2987,deposit,Salary Deposit
707,00:50.5,1103,payment,Online Purchase
707,48:51.6,4724,payment,Restaurant Bill
707,34:29.2,7204,withdrawal,Bill Payment
708,16:37.1,7976,deposit,Cash Deposit
708,54:59.2,8949,payment,Grocery Shopping
708,17:54.8,4625,payment,Grocery Shopping
708,29:38.5,9966,withdrawal,Bill Payment
708,15:59.4,3215,withdrawal,ATM Withdrawal
709,41:01.4,8774,deposit,Check Deposit
709,27:42.2,5226,payment,Online Purchase
709,16:36.2,3960,payment,Online Purchase
709,18:44.1,6803,withdrawal,ATM Withdrawal
709,31:41.0,776,withdrawal,Online Transfer
709,45:23.8,737,payment,Online Purchase
709,18:40.3,2927,deposit,Check Deposit
709,52:15.9,8127,payment,Grocery Shopping
710,44:28.0,6588,withdrawal,Online Transfer
710,08:17.8,9885,payment,Online Purchase
710,01:35.6,7979,deposit,Check Deposit
710,32:05.0,7405,withdrawal,Online Transfer
710,21:58.8,9514,payment,Online Purchase
710,29:24.9,5016,payment,Restaurant Bill
710,02:31.8,7348,payment,Online Purchase
710,28:13.2,7859,deposit,Check Deposit
710,32:21.8,5448,deposit,Check Deposit
711,07:20.2,717,payment,Grocery Shopping
711,29:30.6,8536,withdrawal,Bill Payment
712,49:20.3,9460,withdrawal,ATM Withdrawal
712,38:20.3,7506,withdrawal,Online Transfer
712,52:57.4,3852,deposit,Cash Deposit
712,07:54.8,5133,deposit,Cash Deposit
712,26:55.5,8150,deposit,Check Deposit
713,43:56.0,9756,withdrawal,Online Transfer
714,02:14.2,5380,payment,Online Purchase
714,23:29.7,5692,withdrawal,Bill Payment
714,47:40.5,9949,withdrawal,ATM Withdrawal
714,34:27.7,7337,withdrawal,Online Transfer
714,47:35.9,7633,withdrawal,Online Transfer
715,40:27.8,8243,withdrawal,Bill Payment
715,04:17.7,5758,payment,Grocery Shopping
715,46:20.1,334,withdrawal,Online Transfer
715,04:48.4,8829,withdrawal,Bill Payment
715,30:01.8,7051,payment,Restaurant Bill
715,05:58.3,4656,deposit,Check Deposit
716,37:33.2,142,deposit,Cash Deposit
716,45:50.6,8580,deposit,Cash Deposit
716,57:01.0,2401,deposit,Cash Deposit
716,56:03.2,1825,deposit,Check Deposit
716,36:03.7,4574,deposit,Check Deposit
716,42:33.0,3613,withdrawal,Online Transfer
717,44:37.3,3212,payment,Online Purchase
717,12:06.5,2479,deposit,Cash Deposit
718,25:34.1,263,withdrawal,ATM Withdrawal
718,40:46.9,5900,deposit,Check Deposit
719,27:15.7,5425,deposit,Salary Deposit
719,24:39.7,3095,payment,Online Purchase
720,33:39.8,1437,deposit,Cash Deposit
720,24:28.4,2686,withdrawal,Bill Payment
720,32:45.2,7152,payment,Online Purchase
720,59:10.9,4252,withdrawal,ATM Withdrawal
720,18:54.7,6897,payment,Online Purchase
720,42:25.9,300,deposit,Cash Deposit
721,17:33.4,8641,payment,Restaurant Bill
721,00:20.9,2435,withdrawal,Bill Payment
721,40:46.5,5890,deposit,Check Deposit
721,32:14.6,391,payment,Restaurant Bill
721,34:21.3,8379,withdrawal,ATM Withdrawal
721,02:11.7,6882,withdrawal,Online Transfer
721,13:38.8,2505,withdrawal,ATM Withdrawal
721,36:14.4,1429,withdrawal,ATM Withdrawal
722,02:58.5,2742,deposit,Cash Deposit
722,48:47.9,7696,withdrawal,Bill Payment
722,34:46.3,1353,payment,Online Purchase
722,56:35.4,4576,withdrawal,Bill Payment
722,27:43.7,552,withdrawal,Online Transfer
722,01:11.2,342,payment,Restaurant Bill
722,41:35.9,5038,deposit,Cash Deposit
722,34:43.1,2971,withdrawal,Bill Payment
723,55:34.3,7384,withdrawal,ATM Withdrawal
723,09:47.1,8616,withdrawal,Bill Payment
723,20:57.8,2937,payment,Online Purchase
724,56:11.8,2723,deposit,Salary Deposit
724,25:43.6,9908,withdrawal,Online Transfer
724,49:49.7,3289,withdrawal,Bill Payment
724,50:34.2,648,deposit,Cash Deposit
725,46:41.8,6565,payment,Online Purchase
725,54:53.2,6206,payment,Online Purchase
725,13:29.6,522,withdrawal,Bill Payment
725,26:04.8,4739,withdrawal,Bill Payment
725,10:55.7,1594,deposit,Salary Deposit
725,22:32.6,994,payment,Restaurant Bill
725,56:46.6,1701,deposit,Check Deposit
726,35:53.2,9432,deposit,Check Deposit
726,09:14.7,6459,deposit,Check Deposit
726,27:53.5,1372,payment,Restaurant Bill
726,33:02.9,712,payment,Grocery Shopping
726,09:30.3,445,deposit,Check Deposit
726,50:53.5,1952,payment,Grocery Shopping
727,55:56.9,427,withdrawal,ATM Withdrawal
728,17:09.2,7524,payment,Grocery Shopping
728,40:57.2,2311,payment,Online Purchase
729,44:46.5,3834,withdrawal,Online Transfer
729,14:45.5,2024,deposit,Salary Deposit
730,01:30.7,3820,payment,Grocery Shopping
730,49:22.3,333,withdrawal,Online Transfer
730,26:26.5,5636,deposit,Salary Deposit
730,47:07.4,6472,withdrawal,Bill Payment
731,27:12.7,3301,withdrawal,Bill Payment
731,17:54.9,9571,payment,Restaurant Bill
731,50:46.1,888,deposit,Check Deposit
732,12:16.1,490,payment,Restaurant Bill
732,33:15.7,7155,payment,Online Purchase
732,19:46.6,2810,withdrawal,Bill Payment
732,39:48.3,8137,deposit,Check Deposit
733,02:45.7,7094,payment,Restaurant Bill
733,02:52.8,8627,payment,Grocery Shopping
733,44:11.7,3199,payment,Online Purchase
733,26:14.4,3661,payment,Restaurant Bill
734,40:27.1,7929,deposit,Cash Deposit
734,20:25.4,4226,withdrawal,ATM Withdrawal
734,59:44.9,1906,payment,Grocery Shopping
734,14:33.0,6003,withdrawal,ATM Withdrawal
735,12:35.5,6195,payment,Online Purchase
735,46:25.7,7978,withdrawal,Bill Payment
735,18:08.9,7961,deposit,Cash Deposit
735,48:36.5,5401,withdrawal,Online Transfer
735,59:11.8,8093,deposit,Cash Deposit
736,54:38.8,8321,withdrawal,ATM Withdrawal
736,46:11.0,9511,deposit,Check Deposit
737,45:11.1,9095,deposit,Check Deposit
737,57:57.6,3662,deposit,Cash Deposit
737,02:41.3,1619,deposit,Salary Deposit
737,27:30.4,8614,withdrawal,ATM Withdrawal
737,04:40.1,8331,withdrawal,ATM Withdrawal
737,37:48.2,1228,payment,Grocery Shopping
738,39:46.1,3370,payment,Restaurant Bill
739,22:04.3,4344,deposit,Cash Deposit
739,19:18.3,514,deposit,Cash Deposit
739,47:55.6,8248,withdrawal,Online Transfer
739,05:45.7,1726,payment,Grocery Shopping
739,23:30.2,448,withdrawal,Online Transfer
739,19:23.9,8632,deposit,Salary Deposit
739,22:46.1,4143,deposit,Cash Deposit
740,44:17.7,5558,deposit,Cash Deposit
740,53:53.2,2942,payment,Grocery Shopping
740,28:48.1,7536,deposit,Check Deposit
740,58:56.1,7027,payment,Grocery Shopping
740,05:50.9,3808,withdrawal,ATM Withdrawal
740,05:50.2,8418,deposit,Salary Deposit
741,21:36.0,7104,deposit,Salary Deposit
741,49:15.5,2162,withdrawal,Bill Payment
741,15:04.2,8932,deposit,Check Deposit
741,39:46.9,7724,deposit,Salary Deposit
741,04:17.9,2274,withdrawal,ATM Withdrawal
741,02:08.4,6303,payment,Grocery Shopping
741,16:51.2,623,withdrawal,Bill Payment
741,13:45.3,4990,payment,Restaurant Bill
742,32:36.6,6843,withdrawal,Online Transfer
742,54:52.8,7261,deposit,Salary Deposit
742,05:12.8,6472,deposit,Cash Deposit
742,04:01.0,8504,deposit,Check Deposit
742,14:07.0,9936,payment,Grocery Shopping
742,15:41.7,585,deposit,Check Deposit
742,29:51.2,1345,deposit,Check Deposit
742,03:13.8,9040,withdrawal,Online Transfer
743,25:14.6,8125,deposit,Check Deposit
743,32:18.0,8531,withdrawal,ATM Withdrawal
744,51:49.2,7896,withdrawal,Bill Payment
744,25:39.7,4327,deposit,Salary Deposit
744,24:20.2,8030,deposit,Check Deposit
744,22:36.9,2533,payment,Restaurant Bill
744,50:15.7,2254,deposit,Check Deposit
744,01:42.5,4748,withdrawal,ATM Withdrawal
744,22:42.6,1646,withdrawal,ATM Withdrawal
745,18:19.5,6225,payment,Restaurant Bill
746,43:40.8,7553,payment,Online Purchase
746,50:00.4,1585,withdrawal,Online Transfer
746,24:22.4,3202,deposit,Check Deposit
746,25:34.1,796,withdrawal,ATM Withdrawal
746,55:04.6,802,withdrawal,Online Transfer
747,27:32.8,4833,payment,Grocery Shopping
747,09:38.1,1372,payment,Online Purchase
747,01:00.7,7405,payment,Grocery Shopping
747,23:59.0,1707,payment,Restaurant Bill
747,16:00.0,3357,withdrawal,ATM Withdrawal
747,29:13.8,6474,deposit,Check Deposit
748,59:53.3,4499,withdrawal,Online Transfer
748,36:53.6,3239,deposit,Check Deposit
748,46:43.5,2421,payment,Grocery Shopping
748,39:22.4,5759,deposit,Salary Deposit
748,01:28.0,5155,payment,Online Purchase
748,00:13.8,9079,deposit,Salary Deposit
748,29:44.2,4184,deposit,Check Deposit
748,21:32.2,3167,withdrawal,ATM Withdrawal
748,22:52.3,568,deposit,Cash Deposit
749,15:29.3,9513,withdrawal,ATM Withdrawal
749,25:18.1,1772,withdrawal,ATM Withdrawal
749,10:40.0,875,withdrawal,ATM Withdrawal
749,40:00.7,2832,withdrawal,Bill Payment
751,58:59.3,4294,deposit,Check Deposit
751,20:37.5,2429,payment,Restaurant Bill
751,59:21.4,2209,withdrawal,Bill Payment
751,40:45.2,5317,deposit,Check Deposit
751,53:33.4,4409,payment,Restaurant Bill
